ID,age,gender,education,IUIPC,data,device,recipient,likert,Male,wearable,VUR,appserver,IUIPCmean,risk,medium
229,29, Male, Somecollege,69, copied and uploaded music from your device, cubetastic3000, work,5,1,1,1,0,6.9,image,audio
229,29, Male, Somecollege,69, videos of you (with an inward-facing camera) at home, cubetastic3000, public,5,1,1,1,0,6.9,image,video
229,29, Male, Somecollege,69, what television shows you watch, cubetastic3000, appserver,5,1,1,1,1,6.9,image,behavior
229,29, Male, Somecollege,69, your name, cubetastic3000, friends,5,1,1,1,0,6.9,financial,demographic
229,29, Male, Somecollege,69, your bank account information, cubetastic3000, work,5,1,1,1,0,6.9,financial,demographic
457,34, Male, Bachelors,56,connected to a bluetooth device, smartphone, noone,3,1,0,0,0,5.6,,
457,34, Male, Bachelors,56,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,5.6,,
457,34, Male, Bachelors,56," when you were lying, nervous, or stressed", cubetastic3000, friends,5,1,1,1,0,5.6,medical,biometric
457,34, Male, Bachelors,56, who you were spending time with, cubetastic3000, public,4,1,1,0,0,5.6,relationships,behavior
457,34, Male, Bachelors,56, shared photos you downloaded from the internet saved on your device, cubetastic3000, friends,5,1,1,1,0,5.6,image,photo
457,34, Male, Bachelors,56, shared photos you downloaded from the internet saved on your device, cubetastic3000, public,5,1,1,1,0,5.6,image,photo
457,34, Male, Bachelors,56, videos of you (with an inward-facing camera) at random, cubetastic3000, public,5,1,1,1,0,5.6,image,video
457,34, Male, Bachelors,56, how much you use your phone, cubetastic3000, friends,5,1,1,1,0,5.6,image,behavior
666,30, Male, Somecollege,58,connected to a bluetooth device, smartphone, noone,4,1,0,0,0,5.8,,
666,30, Male, Somecollege,58,sent premium texts or calls, smartphone, noone,5,1,0,1,0,5.8,,
666,30, Male, Somecollege,58, your age, cubetastic3000, public,4,1,1,0,0,5.8,medical,demographic
666,30, Male, Somecollege,58, your heart rate, cubetastic3000, appserver,1,1,1,0,1,5.8,medical,biometric
666,30, Male, Somecollege,58, scanned your eye to learn your eye patterns (for eye tracking), cubetastic3000, friends,5,1,1,1,0,5.8,medical,biometric
666,30, Male, Somecollege,58, when you are sick or healthy, cubetastic3000, work,5,1,1,1,0,5.8,medical,biometric
666,30, Male, Somecollege,58," copied and uploaded sounds saved on your device (notification noises, etc.)", cubetastic3000, friends,5,1,1,1,0,5.8,image,audio
666,30, Male, Somecollege,58, an incriminating photo of you doing something embarrassing, cubetastic3000, friends,5,1,1,1,0,5.8,image,photo
668,29, Female, Bachelors,57,unmuted a call, smartphone, noone,5,0,0,1,0,5.7,,
668,29, Female, Bachelors,57,took screenshots while using other apps, smartphone, noone,4,0,0,0,0,5.7,,
668,29, Female, Bachelors,57," how you were feeling based on heart rate, breathing, and/or temperature", cubetastic3000, appserver,2,0,1,0,1,5.7,medical,behavior
668,29, Female, Bachelors,57," when, how much, and what you are eating", cubetastic3000, friends,5,0,1,1,0,5.7,medical,behavior
668,29, Female, Bachelors,57," when, how, and how much you exercise", cubetastic3000, public,2,0,1,0,0,5.7,medical,behavior
668,29, Female, Bachelors,57, photos of people (with an outward-facing camera) at random, cubetastic3000, work,5,0,1,1,0,5.7,relationships,photo
668,29, Female, Bachelors,57, videos of you (with an inward-facing camera) at home, cubetastic3000, work,5,0,1,1,0,5.7,image,video
668,29, Female, Bachelors,57," where you are currently going (by observing maps, etc.)", cubetastic3000, work,5,0,1,1,0,5.7,physical,behavior
745,33, Female, Bachelors,70,unmuted a call, smartphone, noone,5,0,0,1,0,7,,
745,33, Female, Bachelors,70,took screenshots while using other apps, smartphone, noone,5,0,0,1,0,7,,
745,33, Female, Bachelors,70, your gender, cubetastic3000, friends,1,0,1,0,0,7,medical,demographic
745,33, Female, Bachelors,70, when you are busy or interruptible, cubetastic3000, appserver,4,0,1,0,1,7,image,behavior
745,33, Female, Bachelors,70, recorded your work conversations, cubetastic3000, friends,5,0,1,1,0,7,relationships,audio
745,33, Female, Bachelors,70, photos at work (with an outward-facing camera), cubetastic3000, public,5,0,1,1,0,7,relationships,photo
745,33, Female, Bachelors,70, a photo of you off-guard, cubetastic3000, friends,5,0,1,1,0,7,image,photo
745,33, Female, Bachelors,70, your username for websites, cubetastic3000, work,5,0,1,1,0,7,financial,demographic
678,25, Female, Somecollege,70,unmuted a call, smartphone, noone,5,0,0,1,0,7,,
678,25, Female, Somecollege,70,took screenshots while using other apps, smartphone, noone,5,0,0,1,0,7,,
678,25, Female, Somecollege,70, the language you were speaking, cubetastic3000, work,4,0,1,0,0,7,image,demographic
678,25, Female, Somecollege,70, when you are sick or healthy, cubetastic3000, appserver,4,0,1,0,1,7,medical,biometric
678,25, Female, Somecollege,70, copied and uploaded music from your device, cubetastic3000, appserver,4,0,1,0,1,7,image,audio
678,25, Female, Somecollege,70, a photo of you off-guard, cubetastic3000, public,5,0,1,1,0,7,image,photo
678,25, Female, Somecollege,70, shared videos you downloaded on the internet saved on your device, cubetastic3000, friends,5,0,1,1,0,7,image,video
678,25, Female, Somecollege,70, your username and password for websites, cubetastic3000, work,5,0,1,1,0,7,financial,demographic
1038,19, Female, Highschool,48,connected to a bluetooth device, smartphone, noone,2,0,0,0,0,4.8,,
1038,19, Female, Highschool,48,took screenshots while using other apps, smartphone, noone,4,0,0,0,0,4.8,,
1038,19, Female, Highschool,48, recorded your passing conversations, cubetastic3000, work,4,0,1,0,0,4.8,relationships,audio
1038,19, Female, Highschool,48, shared photos you which are already on your device, cubetastic3000, public,3,0,1,0,0,4.8,image,photo
1038,19, Female, Highschool,48, a photo of you intoxicated, cubetastic3000, public,5,0,1,1,0,4.8,image,photo
1038,19, Female, Highschool,48, videos at work (with an outward-facing camera), cubetastic3000, work,3,0,1,0,0,4.8,relationships,video
1038,19, Female, Highschool,48, videos at work (with an outward-facing camera), cubetastic3000, public,3,0,1,0,0,4.8,relationships,video
1038,19, Female, Highschool,48, your username for websites, cubetastic3000, public,2,0,1,0,0,4.8,financial,demographic
2360,26, Male, Bachelors,66,took screenshots while using other apps, smartphone, noone,5,1,0,1,0,6.6,,
2360,26, Male, Bachelors,66,sent premium texts or calls, smartphone, noone,5,1,0,1,0,6.6,,
2360,26, Male, Bachelors,66, your gender, cubetastic3000, friends,4,1,1,0,0,6.6,medical,demographic
2360,26, Male, Bachelors,66, when you are sick or healthy, cubetastic3000, friends,4,1,1,0,0,6.6,medical,biometric
2360,26, Male, Bachelors,66, shared photos you which are already on your device, cubetastic3000, public,4,1,1,0,0,6.6,image,photo
2360,26, Male, Bachelors,66, a video of you intoxicated, cubetastic3000, public,5,1,1,1,0,6.6,image,video
2360,26, Male, Bachelors,66, how much you use your computer, cubetastic3000, public,5,1,1,1,0,6.6,image,behavior
2360,26, Male, Bachelors,66, your username for websites, cubetastic3000, friends,5,1,1,1,0,6.6,financial,demographic
1184,26, Female, Bachelors,53,connected to a bluetooth device, smartphone, noone,3,0,0,0,0,5.3,,
1184,26, Female, Bachelors,53,sent premium texts or calls, smartphone, noone,5,0,0,1,0,5.3,,
1184,26, Female, Bachelors,53," when, how much, and what you are eating", cubetastic3000, work,5,0,1,1,0,5.3,medical,behavior
1184,26, Female, Bachelors,53, shared photos others sent to you saved on your device, cubetastic3000, friends,5,0,1,1,0,5.3,relationships,photo
1184,26, Female, Bachelors,53, a photo of you off-guard, cubetastic3000, public,5,0,1,1,0,5.3,image,photo
1184,26, Female, Bachelors,53, when and how much you spend time alone, cubetastic3000, friends,4,0,1,0,0,5.3,physical,behavior
1184,26, Female, Bachelors,53, your credit card information, cubetastic3000, work,5,0,1,1,0,5.3,financial,demographic
2033,26, Female, Bachelors,49,vibration, smartphone, noone,1,0,0,0,0,4.9,,
2033,26, Female, Bachelors,49,connected to a bluetooth device, smartphone, noone,3,0,0,0,0,4.9,,
2033,26, Female, Bachelors,49, when and how well you are sleeping, cubetastic3000, public,2,0,1,0,0,4.9,medical,biometric
2033,26, Female, Bachelors,49, what medical conditions you have, cubetastic3000, friends,4,0,1,0,0,4.9,medical,demographic
2033,26, Female, Bachelors,49, a photo of you off-guard, cubetastic3000, work,5,0,1,1,0,4.9,image,photo
2033,26, Female, Bachelors,49, a video of you unclothed, cubetastic3000, friends,5,0,1,1,0,4.9,image,video
2033,26, Female, Bachelors,49, a video of you off-guard, cubetastic3000, work,5,0,1,1,0,4.9,image,video
2033,26, Female, Bachelors,49, where you live somehow (looking at your map settings or history or observing documents and commutes), cubetastic3000, work,4,0,1,0,0,4.9,physical,demographic
1371,19, Female, Somecollege,64,vibration, smartphone, noone,3,0,0,0,0,6.4,,
1371,19, Female, Somecollege,64,took screenshots while using other apps, smartphone, noone,5,0,0,1,0,6.4,,
1371,19, Female, Somecollege,64," when you were lying, nervous, or stressed", cubetastic3000, appserver,5,0,1,1,1,6.4,medical,biometric
1371,19, Female, Somecollege,64," when, how much, and what you are eating", cubetastic3000, public,4,0,1,0,0,6.4,medical,behavior
1371,19, Female, Somecollege,64, a video of you entering in your PIN at an ATM, cubetastic3000, work,5,0,1,1,0,6.4,financial,video
1371,19, Female, Somecollege,64, where you are (like a GPS), cubetastic3000, appserver,3,0,1,0,1,6.4,physical,behavior
1371,19, Female, Somecollege,64, your social security number, cubetastic3000, appserver,5,0,1,1,1,6.4,financial,demographic
1371,19, Female, Somecollege,64, your credit card information, cubetastic3000, friends,5,0,1,1,0,6.4,financial,demographic
1297,19, Male, Highschool,62,vibration, smartphone, noone,2,1,0,0,0,6.2,,
1297,19, Male, Highschool,62,sent premium texts or calls, smartphone, noone,5,1,0,1,0,6.2,,
1297,19, Male, Highschool,62, your age, cubetastic3000, work,2,1,1,0,0,6.2,medical,demographic
1297,19, Male, Highschool,62, who you were spending time with, cubetastic3000, work,5,1,1,1,0,6.2,relationships,behavior
1297,19, Male, Highschool,62," copied and uploaded sounds saved on your device (notification noises, etc.)", cubetastic3000, public,4,1,1,0,0,6.2,image,audio
1297,19, Male, Highschool,62, recorded your passing conversations, cubetastic3000, public,5,1,1,1,0,6.2,relationships,audio
1297,19, Male, Highschool,62, a video of you unclothed, cubetastic3000, public,5,1,1,1,0,6.2,image,video
1297,19, Male, Highschool,62, how much money you have, cubetastic3000, appserver,4,1,1,0,1,6.2,financial,demographic
1256,41, Male, Masters,66,unmuted a call, smartphone, noone,5,1,0,1,0,6.6,,
1256,41, Male, Masters,66,sent premium texts or calls, smartphone, noone,5,1,0,1,0,6.6,,
1256,41, Male, Masters,66, when you are sick or healthy, cubetastic3000, friends,4,1,1,0,0,6.6,medical,biometric
1256,41, Male, Masters,66, when you are sick or healthy, cubetastic3000, appserver,5,1,1,1,1,6.6,medical,biometric
1256,41, Male, Masters,66, when you were happy or having fun, cubetastic3000, appserver,5,1,1,1,1,6.6,medical,biometric
1256,41, Male, Masters,66, recorded your phone conversations, cubetastic3000, work,5,1,1,1,0,6.6,relationships,audio
1256,41, Male, Masters,66, a photo of you intoxicated, cubetastic3000, friends,5,1,1,1,0,6.6,image,photo
1256,41, Male, Masters,66, what websites you go to, cubetastic3000, work,5,1,1,1,0,6.6,image,behavior
612,43, Female, Somecollege,60,connected to a bluetooth device, smartphone, noone,3,0,0,0,0,6,,
612,43, Female, Somecollege,60,sent premium texts or calls, smartphone, noone,5,0,0,1,0,6,,
612,43, Female, Somecollege,60, your fingerprint somehow, cubetastic3000, appserver,5,0,1,1,1,6,medical,biometric
612,43, Female, Somecollege,60, when and how well you are sleeping, cubetastic3000, friends,5,0,1,1,0,6,medical,biometric
612,43, Female, Somecollege,60, recorded you talking to yourself (making voice notes), cubetastic3000, work,5,0,1,1,0,6,image,audio
612,43, Female, Somecollege,60," where you are currently going (by observing maps, etc.)", cubetastic3000, work,5,0,1,1,0,6,physical,behavior
612,43, Female, Somecollege,60, your bank account information, cubetastic3000, work,5,0,1,1,0,6,financial,demographic
612,43, Female, Somecollege,60, how much money you have, cubetastic3000, public,5,0,1,1,0,6,financial,demographic
2118,45, Male, Masters,53,unmuted a call, smartphone, noone,5,1,0,1,0,5.3,,
2118,45, Male, Masters,53,sent premium texts or calls, smartphone, noone,5,1,0,1,0,5.3,,
2118,45, Male, Masters,53, your heart rate, cubetastic3000, friends,3,1,1,0,0,5.3,medical,biometric
2118,45, Male, Masters,53, how close you are to other people you interact with, cubetastic3000, work,5,1,1,1,0,5.3,relationships,behavior
2118,45, Male, Masters,53, recorded your work conversations, cubetastic3000, public,5,1,1,1,0,5.3,relationships,audio
2118,45, Male, Masters,53, videos of you (with an inward-facing camera) at home, cubetastic3000, public,5,1,1,1,0,5.3,image,video
2118,45, Male, Masters,53, videos at work (with an outward-facing camera), cubetastic3000, public,5,1,1,1,0,5.3,relationships,video
2118,45, Male, Masters,53, how much money you have, cubetastic3000, public,5,1,1,1,0,5.3,financial,demographic
1573,27, Male, Somecollege,40,vibration, smartphone, noone,1,1,0,0,0,4,,
1573,27, Male, Somecollege,40,unmuted a call, smartphone, noone,4,1,0,0,0,4,,
1573,27, Male, Somecollege,40,unmuted a call, cubetastic3000, noone,5,1,1,1,0,4,,
1573,27, Male, Somecollege,40, when you were happy or having fun, cubetastic3000, public,1,1,1,0,0,4,medical,biometric
1573,27, Male, Somecollege,40, photos at work (with an outward-facing camera), cubetastic3000, appserver,4,1,1,0,1,4,relationships,photo
1573,27, Male, Somecollege,40, shared videos others sent you saved on your device, cubetastic3000, work,5,1,1,1,0,4,relationships,video
1573,27, Male, Somecollege,40, shared videos you downloaded on the internet saved on your device, cubetastic3000, public,5,1,1,1,0,4,image,video
1573,27, Male, Somecollege,40, a video of you intoxicated, cubetastic3000, work,5,1,1,1,0,4,image,video
1670,44, Male, Masters,58,vibration, smartphone, noone,2,1,0,0,0,5.8,,
1670,44, Male, Masters,58,connected to a bluetooth device, smartphone, noone,3,1,0,0,0,5.8,,
1670,44, Male, Masters,58, scanned your eye to learn your eye patterns (for eye tracking), cubetastic3000, work,5,1,1,1,0,5.8,medical,biometric
1670,44, Male, Masters,58, an incriminating photo of you doing something embarrassing, cubetastic3000, appserver,5,1,1,1,1,5.8,image,photo
1670,44, Male, Masters,58," where you are very accurately (more than GPS, like where you are in a room)", cubetastic3000, appserver,5,1,1,1,1,5.8,physical,behavior
1670,44, Male, Masters,58, how much you use your computer, cubetastic3000, public,4,1,1,0,0,5.8,image,behavior
1670,44, Male, Masters,58, how much money you have, cubetastic3000, friends,5,1,1,1,0,5.8,financial,demographic
542,32, Male, Highschool,67,connected to a bluetooth device, smartphone, noone,1,1,0,0,0,6.7,,
542,32, Male, Highschool,67,sent premium texts or calls, smartphone, noone,5,1,0,1,0,6.7,,
542,32, Male, Highschool,67, shared photos others sent to you saved on your device, cubetastic3000, appserver,3,1,1,0,1,6.7,relationships,photo
542,32, Male, Highschool,67, a photo of you intoxicated, cubetastic3000, friends,5,1,1,1,0,6.7,image,photo
542,32, Male, Highschool,67, a photo of you intoxicated, cubetastic3000, public,5,1,1,1,0,6.7,image,photo
542,32, Male, Highschool,67, a picture of your signature, cubetastic3000, friends,4,1,1,0,0,6.7,financial,photo
